,Unnamed: 0,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,Budget,Revenue,Country,Genres,imdb_id,year
1917,821,False,/6LqnFZfUjF84TdEuaRaoBNqd9Jq.jpg,[10751],467988,en,Camp Cool Kids,"Encouraged by his quirky grandfather, a young boy faces his fears at summer camp.",11.791,/zuXKqVrP7gWPuNoo0vT5bWJcpTu.jpg,11-07-17,Camp Cool Kids,False,5.6,29,1000000,5199,United States of America,Family,tt4703182,2018
1918,314,False,/8bYGpm2EqSibuaulyAzop0r2EWn.jpg,"[878, 28, 53]",423988,en,Kill Switch,A pilot battles to save his family and the planet after an experiment for unlimited energy goes wrong.,19.648,/8K6pfMcT3hiIlCFw2RrHoXLshxl.jpg,01-06-17,Kill Switch,False,4.8,205,1000000,0,Germany,Science Fiction,tt5464234,2018
1919,1476,False,/dY3ZdXAQiHXNZcZ4vSVVNmIgkdv.jpg,[53],449019,es,El cuaderno de Sara,"Laura has spent years looking for her sister Sara who went missing in the depths of the jungle in the Congo. Neither the NGO she works for, nor the embassy, have news on her whereabouts until a photo appears of Sara in a mining town. Apparently, Sara is being held captive by The Hawk, the fearsome rebel leader who controls the mafias behind the prized mineral coltan.",8.01,/m9FODCCEse9e32sqso14Gpe1RZN.jpg,02-02-18,Sara's Notebook,False,6.1,141,1000000,0,Spain,Thriller,tt6599742,2018
1920,1586,False,/8SC2WGdfKUtSC759uPHeTIKF7s0.jpg,"[35, 27]",347392,en,Slice,"In a spooky small town, when a slew of pizza delivery boys are slain on the job, two daring survivors set out to catch the culprits behind the cryptic crime spree.",7.642,/bznkSqWqj43DhzHrbLehsr6ncb0.jpg,10-09-18,Slice,False,4.4,82,1000000,0,United States of America,Comedy,tt4411234,2018
1921,1671,False,/2osX053v71I1Nc0qejnRiU64aMM.jpg,"[28, 878, 18, 27]",561859,en,Alien Overlords,A man learns about alien agendas from a dying agent and feels compelled to warn the world about the impending danger.,7.39,/zDtn7lC2ugxWsre4JhdAXA3GTsM.jpg,14-11-18,Alien Overlords,False,4.0,11,1000000,0,United States of America,Action,tt8583930,2018
1922,1846,False,/An5y7Uo03yh2rGV8FSNppttBrt6.jpg,[878],421443,en,Teleios,"A deep space mining vessel has been adrift for two years. It is suspected the crew brutally killed each other, but the reason for the bloodbath is unknown. A rescue crew is sent to find if there are any survivors, what happened and why.",6.881,/4jDlmsBB9i8vc10SVxgHfcrjE8t.jpg,06-04-17,Teleios,False,5.0,72,1000000,0,United States of America,Science Fiction,tt3198000,2018
1923,1888,False,/x9bnxn4vEPzEdNca79wcZFKuxeg.jpg,[878],457665,en,Alien Invasion: S.U.M.1,"An aggressive race of aliens took over Planet Earth and humanity's at its end, living in giant bunkers below ground. Young Military rookie S.U.M.1 (Iwan Rheon) is sent to the surface to save a group of unprotected survivors.",6.78,/RSEWZD65hUkfl4vwx75DYiVcet.jpg,11-03-17,Alien Invasion: S.U.M.1,False,4.6,59,1000000,0,Germany,Science Fiction,tt4279116,2018
1924,1906,False,/nLDznZbtOaQULLwYiEvr1oejL7E.jpg,"[53, 27]",401732,en,Delirium,"A group of young men dare a classmate to reach the porch of a legendary old house, said to be haunted by the thirteen victims of a family massacre. In hopes of making a viral video they arm him with a video camera to prove he was there or to capture him fleeing in terror before even reaching the house, as others have. When he doesn't return, the guys must go in to get him. Inside they discover the truth about the house, the fate of their friend and their own fate as well.",6.739,/iwYkzVCE5pfxxxCnkzx9dgci9s.jpg,19-01-18,Delirium,False,4.8,40,1000000,0,United States of America,Thriller,tt3131050,2018
1925,2710,False,/aFHdjsnY20qmBwKvJYDGKyWKKfd.jpg,"[37, 18, 53]",466415,en,Five Fingers for Marseilles,"Years ago, the young Five Fingers fought for the rural town of Marseilles against brutal police oppression. Now, after fleeing in disgrace, Tau, one of them, returns to Marseilles, seeking only a peaceful life. When he finds the town under new threat, he must reluctantly fight to free it.",4.922,/euOxD7vHOAhaECCrY9hQsAxPSeS.jpg,06-04-18,Five Fingers for Marseilles,False,5.3,20,1000000,0,South Africa,Western,tt2396489,2018
1926,3105,False,/n4qIdivRAPHFHavNvx9k9POnE71.jpg,[18],459959,en,And Then I Go,"Two teenage outsiders are demoralized daily at school, until an idea for vengeance offers them a terrifying release.",4.359,/bJz6BYvRf52CIJ4rVDPdy3h41ZA.jpg,16-06-17,And Then I Go,False,6.3,30,1000000,0,United States of America,Drama,tt2018111,2018
1927,3156,False,/v8KlquORdr5Cpcz9KJ4wVjIhmFq.jpg,"[10770, 53, 18]",452964,en,Boyfriend Killer,A Grieving mother suspects that her son's ex-girlfriend may have been involved in his death.,4.298,/j5enSi93XW9gozDwXiYdsdoqRkc.jpg,08-01-17,Boyfriend Killer,False,5.9,11,1000000,0,United States of America,TV Movie,tt5283754,2018
1928,3169,False,/1gO86bukJYgBGhaEabq7DHNQ9gt.jpg,[27],466169,en,Habit,"Manchester, the present. Michael divides his time between the job center and the pub. A chance meeting with Lee, an introduction to her Uncle Ian and a heavy night on the lash lead to a job working the door at a Northern Quarter massage parlor. After witnessing the violent death of one of the punters, Michael experiences blood-drenched flashbacks and feels himself being sucked into a twilight world that he doesn't understand but that is irresistibly attractive. When he eventually finds out what goes on in the room below Cloud 9, Michaels' life will never be the same again.",4.282,/9whArSgSl7PmoAsA9l65ldSkXTR.jpg,25-08-17,Habit,False,5.3,27,1000000,0,United Kingdom,Horror,tt5240258,2018
1929,3505,False,/uxz7cs23yRATbEnIOqNBkAMe059.jpg,"[10770, 9648, 53]",459583,en,The Stalker Club,A teen becomes the target of a stalker after she joins a club where participants play a game that grows increasingly sinister.,3.887,/xa00FlF3cpNzisAyezJL0svun2j.jpg,15-04-17,The Stalker Club,False,5.6,11,1000000,0,Canada,TV Movie,tt6337910,2018
1930,3748,False,/nd7RpHg2ViTzkDOBXznFDEOVFAH.jpg,[53],455404,en,B&B,"Gay Londoners Marc and Fred plan for a weekend of mischief, baiting the Christian owner of a remote Christian B&B. Events take a deadly turn when another guest arrives, who they think might have something more sinister in mind.",3.623,/sYJadAZWoEalx69zRQpLBZFx4Lq.jpg,13-04-17,B&B,False,6.8,49,1000000,0,United Kingdom,Thriller,tt5258904,2018
1931,4042,False,/b8BYi2IQwpcuwmeD48T9WKuHMTr.jpg,"[18, 53, 10770]",522896,en,GONE: My Daughter,"At 16 Ashley was forced to give up her daughter. 18 years later, on the eve of their meeting for the first time, the girl disappears without a trace. The only person helping Ashley is Jake, her old boyfriend. Their relationship is tested when Jake discovers that he's also the girl's father.",3.357,/xTR27kLNigFQ1kI4gnPR5yeF1no.jpg,28-01-18,GONE: My Daughter,False,8.0,7,1000000,0,Canada,Drama,tt7503884,2018
1932,4410,False,/sNuWjSVeahhN0JALm3MVy6iKUaB.jpg,[27],450968,en,Holy Terror,"Believing their deceased son isn't at peace, Molly and Tom ask a medium to make contact. But after they invite a vengeful demon to cross over, the couple must enlist the help of a disgraced priest to attempt a dangerous exorcism.",3.084,/xCiAHDqxY7dlYG8PX0BvKrlBbgr.jpg,01-04-17,Holy Terror,False,4.0,11,1000000,0,United States of America,Horror,tt5924114,2018
1933,4551,False,/zSMV00DKV4L5c4pxoh3X3xpHFbF.jpg,"[18, 27, 878]",452762,en,Alien Implant,"A brilliant female recluse sends a distress signal into outer space from a remote location. When the Aliens arrive, they realize it's not a distress signal, it's an ingenious trap designed to exact revenge on the extraterrestrials who abducted her as a child.",2.987,/zDoefPSi891tEwJeW37axppuXnL.jpg,14-04-17,Alien Implant,False,5.2,13,1000000,0,United States of America,Drama,tt6736282,2018
1934,4766,False,/21REs3oN8MOPCY1pBa65f3Cy685.jpg,"[53, 80]",474377,en,One Small Indiscretion,"Years ago, heartbroken and officially separated from her husband, Caroline briefly turned to the arms of another man. It was only one small indiscretion - a brief affair, forgotten after she and her husband reunited. But beautiful Elle, daughter of Caroline's lover, hasn't forgotten. She rents a guesthouse from Caroline, her husband, and teenage son with one purpose: to destroy their lives the way Elle thinks Caroline destroyed hers.",2.846,/tGvzlDFPNhdZwrIOpfNAGLgqp5Z.jpg,02-09-17,One Small Indiscretion,False,4.5,16,1000000,0,Canada,Thriller,tt7321860,2018
1935,5104,False,/7qFg10OS4YjCiWMhBExRCTd6DXC.jpg,"[28, 878, 12]",458478,en,Juarez 2045,"The year is 2045, the continuing drug war has caused havoc between The United States government and Mexico. Gear Side International, a robotics engineering company loses a multi billion dollar government contract due to bad practices. On the brink of bankruptcy, they sell off their technology to the Malvado cartel on the black market. With the advanced military robotics technology in the wrong hands. The cartel uses it to their advantage; replacing their enforcers, hit men, and soldiers. The cartel eventually becomes a very powerful threat to The United States",2.631,/2XR6JzwP4baaEdRv8IpaNdEAxcv.jpg,01-04-17,Juarez 2045,False,3.9,9,1000000,0,Canada,Action,tt3647784,2018
1936,5148,False,/cLNT3is7kJ9g1sBc4WfirFSEBuV.jpg,"[27, 53]",566879,en,The Ghost Beyond,"A struggling novelist moves his wife and young son to an old country home, but when a presence begins to communicate with his son, the family must escape an evil that threatens to doom them to the house for eternity.",2.606,/oBgQpptxcqSXWPf9cPXBjPyXEbH.jpg,04-12-18,The Ghost Beyond,False,4.9,10,1000000,0,United States of America,Horror,tt6250792,2018
1937,5448,False,/b2VrX8iNibDBn0KTTA6vvyGkhjp.jpg,[27],545449,ru,Проигранное место,There is an urban legend that a seat in the local cinema theater is cursed and whoever takes it ends up dead. A group of high school friends start to believe the legend when some mysterious deaths occur after a day of skipping school at the cinema. The police begin their investigation while the teenagers start to suspect each other.,2.439,/9pT9zAyQrhpNycBDWgmsy3xdikC.jpg,01-11-18,Cursed Seat,False,4.5,13,1000000,0,Russia,Horror,tt8755426,2018
1938,5466,False,/3kxg06AxsU81NnkRCVnoKJM1pCa.jpg,"[18, 35]",459427,en,Car Dogs,"Malcolm is a brilliant, callous businessman who is a vicious, overbearing father. Mark is the sales manager at Chamberlain Auto, the dealership that promises to do ""Whatever It Takes"" to put you in a new car. But on a scorching hot Saturday in the middle of the Phoenix summer, Mark has a chance to get his own dealership - and out from under the thumb of his father. Mark has to sell thirty-five cars by the end of the day. The question: Will Mark do whatever it takes - including betraying his sales team and himself - to get what he wants?",2.428,/iM1BTeTRoR6ZFzLrF8B648gPVD9.jpg,24-03-17,Car Dogs,False,5.8,9,1000000,0,United States of America,Drama,tt3207376,2018
1939,5538,False,/bptTnkLWRb1wBMY28mPvDqCkgXN.jpg,"[53, 10770]",454051,en,Taken Too Far,A jealous dance mom takes extreme measures to ensure her daughter wins a scholarship to an exclusive dance academy. But the victim's mother will do whatever necessary to protect her own daughter from the rival mom's evil scheme.,2.396,/3KM8AqpurduQZtwBtfOFuNTdMRW.jpg,24-04-17,Taken Too Far,False,5.7,7,1000000,0,Canada,Thriller,tt5582308,2018
1940,5936,False,/cYzf92pQQuOERcblAuUabsYVTe.jpg,"[35, 10749]",490488,en,#Roxy,"Cyrus Nollen, Bergerac High's resident big-nosed hacker, uses social media to help a handsome star athlete win the heart of his best friend Roxy, despite the fact that he is deeply in love with her himself.",2.207,/S8hlezAkxxQHLd1EBdho9EfxL7.jpg,13-04-18,#Roxy,False,6.1,11,1000000,0,Canada,Comedy,tt5646082,2018
1941,6191,False,,"[27, 35]",445874,en,My Uncle John Is a Zombie!,"A zombie kept in hiding by his niece and nephew for over forty years suddenly becomes famous when the world discovers he can talk and reason as though he were alive. As his popularity grows, he is discovered by zombie hunters who want to kidnap him and hunt him for sport.",2.099,/xAfdLCD8hRQ40h8SzGbeu0nIJT2.jpg,01-10-17,My Uncle John Is a Zombie!,False,2.0,1,1000000,0,Not Listed,Horror,tt5009208,2018
1942,6288,False,/yn5bc44YqpesVs2IqZl7njai45T.jpg,[99],801810,en,Aliens at the Pentagon,"For years, the US government denied investigating UFOs but when an ultra-secret Pentagon program to study the Alien threat was exposed in late 2017, the world was stunned by this revelation. Nick Pope aka ""The Real Fox Mulder"" investigated UFOs and other unexplained phenomena for the British government. Now Nick exposes the secretive workings of the Pentagon's real-life X-Files unit, using his knowledge and past experience to tell the incredible story as only a true government insider can.",2.056,/sZyjAsY5t3H0J5mDyqAJWfLsA1k.jpg,04-12-18,Aliens at the Pentagon,False,0.0,0,1000000,0,United States of America,Documentary,tt8583894,2018
1943,6459,False,/pywpPVkgvp2dbtbz2HeZDQzLqid.jpg,[10751],561155,en,Saving Christmas,"A young boy, Danny, tries to prove the existence of Santa by using his intelligence and gadgets. He and his trusted group go on an intense journey to find the truth of Santa.",1.982,/mBiyXs5vn9JfPKwRwb9tAokWtFb.jpg,06-11-17,Saving Christmas,False,7.2,5,1000000,0,United States of America,Family,tt6803170,2018
1944,6999,False,/h6xShivEaMdlLboH3hLmvaaqKPZ.jpg,[27],527014,en,Alien Psychosis,"Ryan O'Neil, a War Veteran suffering from PTSD after being wounded in combat, returns home to his pregnant wife, Stephanie. Her brother Tony, a corrupt cop, has been helping her out while her husband has been serving the country. Ryan and Tony have never been fond of each other, and things get heated as Tony attempts to meddle with their marriage. But when Ryan starts to have flashes and visions of killers, extraterrestrials, and other strange beings in his house at night, he's not sure whether it is real or if it is just in his mind. Stephanie, already on edge with Ryan, is deeply concerned about her husband's behavior. As the days go by, Ryan will soon find out what sinister presence has been haunting him in his nightmares. (IMDB)",1.787,/zBipFulQKHQTtwv18RKviUap72Z.jpg,24-02-18,Alien Psychosis,False,5.0,8,1000000,0,United States of America,Horror,tt8327962,2018
1945,7068,False,/se4G8HMLz3yDyKQ9A5V11QXPSfr.jpg,"[28, 80]",536061,en,Syndicate Smasher,"A group of mercenaries hired as contract killers are hunted down by the Mafia, the Yakuza, the Russian Mob, and the Tongs all at once.",1.77,/qAfsjYCLwIib5brQSDe3NiieMiW.jpg,15-07-18,Syndicate Smasher,False,4.8,4,1000000,0,United States of America,Action,tt4473054,2018
1946,7086,False,/tnbijv0Bmcc0x08c2KSCVTG5BoN.jpg,"[35, 80]",458769,en,Jonny's Sweet Revenge,"Rick and Reni came to California in search of a new lease on life. Unfortunately, all they found was each other... In a last ditch effort to save their struggling relationship, the duo twist their couples' counseling therapy into a plot that would see them turning back into their Texas low-life roots as petty criminals. As has been the case throughout the history of Rick and Reni's calamity plagued relationship, their haphazard scheme to hold up a dive bar goes horribly wrong. When a diverse cast of bar patrons gets caught up in their failed plot, Rick and Reni begin to not only wonder if they'll survive the day, but if they can survive one another.",1.767,/hcD0C38YTPv3ySQgD4XNKw8OEpd.jpg,07-04-17,Jonny's Sweet Revenge,False,3.0,2,1000000,0,United States of America,Comedy,tt3773210,2018
1947,7180,False,/ylXJ1f2HIF6UTPkSaysOcGDAYkK.jpg,"[36, 99]",843496,en,Ancient Gods of Egypt,"""Gods of Egypt"" was a huge box office success but the true Gods were more ancient and mysterious than fiction. Powerful and deadly, all knowing, and all seeing, they were the original Masters of the Universe. They originated many thousands of years ago in a land far away from Egypt. From the Gods of the underworld, Osiris and Anubis; to the Gods of light such as Amun-Ra and Horus; the lives and actions of the Gods of Ancient Egypt explain our very existence and our place in the universe. Prepare to experience the Real Gods of Egypt and the original Game of Thrones",1.742,/yt2tamk4SFlH66zQIeNCUOOsG6t.jpg,01-01-17,Ancient Gods of Egypt,False,0.0,0,1000000,0,United States of America,History,tt7130798,2018
