,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
65,False,,"[10749, 18]",350045,da,At elske Pia,"A work of fiction, the film is developed from the life of – and starring – a real woman, Pia, who is intellectually disabled. Pia is 60 years old and she lives in rural Denmark in the care of her mother Guittou, 84. In the story, Guittou is getting old, and Pia worries about what will happen when her mother dies. She is afraid of being left alone. Although Pia has never had a boyfriend, she thinks that she needs to find a man to love in order to survive. Then Pia meets a man called Jens at the harbour. Pia embarks on a quiet and simple relationship with him, not realising that in the meantime it is her mother who is left alone.",0.878,/iQ9gKQHlOaIwDbUWe2PZG6Qq5iE.jpg,2017-07-06,Loving Pia,False,6.0,1
66,False,,[],376516,en,Film Hawk,"What do filmmakers as disparate as Kevin Smith, Ed Burns, Rob Epstein, and Barbara Hammer have in common? A secret weapon known as Bob Hawk.  As a veteran of the American independent film scene since its inception, the cinephile and consultant has been a regular, cherished presence at film festivals and markets for over three decades. Hawk saw promise in scrappy, independently produced films like Clerks and The Brothers McMullen when no one else even knew to look, and he brought these films to the attention of the Sundance Film Festival, thereby launching multiple careers in the process. An unsung champion of new voices, he has discovered innovative work, nurtured new talents, and brokered relationships with film festivals and critics alike, while staying out of the spotlight—until now. At 75, Bob Hawk looks back on a still-vibrant life in independent film, exploring how the rebellious gay son of a preacher found his calling as a behind-the-scenes film impresario.",0.6,,2017-06-20,Film Hawk,False,4.9,7
67,False,/ldf6VZyHyOVmBBO92PKgzNdCPJA.jpg,"[36, 18, 10749]",376540,ru,Матильда,The love story of the famous ballet dancer Mathilde Kschessinska and Tsar Nicholas II of Russia.,12.098,/kFXGRh6zIgX4e9x4ym4C4l5aVLo.jpg,2017-10-25,Mathilde,False,6.1,61
68,False,/gbdOdUFwM7E3R5TffNigA6tAALd.jpg,"[18, 27, 9648]",376576,en,Without Name,A land surveyor working in an unnamed woodland area is disturbed and beguiled by a strange silhouette that moves amongst the trees.,2.36,/ppXrjiMiPLYlPmbpKMLzDUygpoF.jpg,2017-05-05,Without Name,False,5.5,15
69,False,/hw4FJZPWpMexbopSjLF4oyo2tFw.jpg,"[18, 10402, 10749]",376582,en,Country Crush,"A city girl falls for a country boy who follows her to New York, but their romance may be over when she must choose between love and a music career.",3.057,/vZriVods3sTWcNWPciWMbnGsIrQ.jpg,2017-01-01,Country Crush,False,7.3,22
70,False,/3StqSlEYhPobADsSuMfYKcXnBT4.jpg,[9648],365556,fa,خانه دختر,"Tomorrow is Samira's wedding ceremony and Bahar and Parisa are shopping excitedly. But at night somebody calls and tells them that the bride is dead and the wedding has been called off. They are both shocked and they cannot believe what they have heard, so they go straight to their friend's fiancé, Mansoor, to find out about the cause of her suspicious death.",1.4,/8LHfWola9cOD1wt2SjH0NbkXDzw.jpg,2017-11-10,The Girl's House,False,6.0,3
71,False,/dt10ZXcfmnouk3kS3oprzDpzlxC.jpg,"[10770, 53]",378340,de,Sanft schläft der Tod,"Anja and Frank are enjoying their family vacation sailing on the Baltic Sea. Anja leaves their two young children alone on the boat for just a moment and when she returns, they are nowhere to be found.",1.356,/yZRb6rJThmWVKECKNocOb42PCWk.jpg,2017-10-05,Your Children,False,7.2,6
72,False,/bt38mdnq0ea4y9LX1nG4dqQaUKO.jpg,"[12, 10751, 36]",378423,nl,Storm: Letters van vuur,"The film is set in 1521 Antwerp, in a Europe ravaged by religious wars, and during the early years of the Reformation. It tells the story of the twelve year old, Falko Voeten – a printer’s son. When Falko’s father, Klaas Voeten, a printer of forbidden literature, is caught by the Inquisition for printing a letter written by Maarten Luther; Falko is unwittingly propelled into helping his father and into searching for the letter. Threatened by the Inquisition but aided by Marieke, a Catholic orphan girl from the underground sewers, Falko is faced with a race against time if he is to save his father from being executed for heresy.",8.273,/4GHXZJdVnSA8JEmGuUe9hFgN3nH.jpg,2017-01-19,Storm - Letter of Fire,False,6.8,47
73,False,/oFZcl8oNpN6DUOXGlFtO1OKtR9C.jpg,"[35, 80]",367462,en,68 Kill,"Chip's problem is that he can't say no to beautiful women. This weakness gets him into a world of trouble when he agrees to help his girlfriend steal $68,000.",12.164,/80ifMmWcNMQ8uD4DTyMFEuJbEJG.jpg,2017-08-04,68 Kill,False,5.9,141
74,False,/4cLREFehvpNXBLrfVC4hMLJ0cu4.jpg,"[35, 18]",379019,de,Mein Blind Date mit dem Leben,An ambitious young man struggles to achieve his dream of becoming an employee in a Munich luxury hotel despite being strongly visually impaired.,11.409,/uneNYyni8wSflliNVOrz7VOnMHu.jpg,2017-01-26,My Blind Date with Life,False,7.5,249
75,False,/3jKQt2uo8vDXvULMjEEnEzDtFWL.jpg,"[53, 28, 9648]",404733,en,Overdrive,"Master car thieves square off against French gangsters in the South of France with money, women and lives all on the line.",24.92,/a0hTRjis1cxwmjOuBaS7WdDG3dj.jpg,2017-06-16,Overdrive,False,6.1,818
76,False,/ulmN5V5HvTj8y4B5a9OEiJ35vNQ.jpg,[18],404806,de,Zwischen den Jahren,"Becker is a German ex-con trying to hold down a job as a night watchman, but a chance encounter with the man whose family Becker killed 18 years earlier sends his new life spiraling out of control.",1.4,/cKjaqymFn22I2r9PT7IMUXA1kBo.jpg,2017-03-16,End of the Season,False,7.1,14
77,False,/ru7qzfUG46YtJz0AHhIqDpjxyNz.jpg,"[35, 18]",404209,en,Bittersweet Days,"When Julia's boyfriend has to leave Barcelona and move temporarily to London for work, she is forced to share a flat with an outgoing Dutch photographer. Their living together will make both of them rethink the way they face life.",0.6,/f7uxwPSUYtJzTEgaFiEyHW7HYAp.jpg,2017-06-02,Bittersweet Days,False,4.5,2
78,False,,[99],408358,en,Beyond The Battalion,"Beyond The Battalion tells the story of the 28th Māori Battalion. It revisits two earlier films, including one on the 1977 pilgrimage of the battalion back to their WW11 battle grounds.",0.6,,2017-04-25,Beyond The Battalion,False,0.0,0
79,False,/zV1iMCBVs0cBum9g6cRFrYAPALd.jpg,"[35, 18, 10749]",408374,el,Άφτερλωβ,"Summer in Athens. Nikos is a musician with no future who takes care of a villa while the wealthy owner is out. With nothing to do, Nikos decides to invite his ex-girlfriend Sofia over and force her to tell him why they broke up a year earlier.",1.96,/9V66O2aPgiyDOzTXVHLSMYE9dat.jpg,2017-05-18,Afterlov,False,7.0,4
80,False,,[99],410209,en,The River of My Dreams,"Director Brigitte Berman profiles Canadian icon Gordon Pinsent, who left Newfoundland in the late 1940s to launch a storied, seven-decade career as one of the leading actors and most beloved figures in Canadian film and television.",0.889,/tT8DtbY5fR6V2svnKXort6i3ljW.jpg,2017-01-27,The River of My Dreams,False,0.0,0
81,False,/dXwuKpBnui7aOC6QGdkhw9BOeSD.jpg,"[28, 80, 53]",410212,de,Die Hölle - Inferno,"A young Vienna-based taxi driver of Turkish origin witnesses an extremely brutal murder. The perpetrator, a serial killer, makes eye contact with her; a deadly game of cat-and-mouse ensues.",5.941,/5WlAA62MaLzdjCzMzIbZpc1pAN2.jpg,2017-01-19,Cold Hell,False,6.0,79
82,False,/1TwBsYjJLicwM8GT2JawU3VfIN5.jpg,"[35, 18]",410223,ja,帝一の國,"Teiichi Akaba is a student at a prestigious private male high school known for producing important politicians and bureaucrats. His dream is to become the prime minster and make his own country. To help achieve his dream, he wants to become elected as his school's student council president. The elected student president receives privileges and a better chance for promotions later in the political & bureaucrat world. A power struggle takes place surrounding the student election.",3.784,/jJEhedACf9mTssmvekrgKXxgZ0i.jpg,2017-04-29,Teiichi: Battle of Supreme High,False,7.0,17
83,False,/mGvnMG7BwqNzulrkGiD4myktvNi.jpg,[18],410225,ja,キセキ ーあの日のソビトー,"Based on the true story of 4 member Japanese pop group ""GreeeeN.” Jin is the producer of “GreeeeN” and his younger brother Hide is the lead member for the group. Their song ""Kiseki"" is released as their 7th single and becomes a huge hit. Hide and the other 3 members have others jobs including working as a dentist.",3.916,/1kepBMwhjppfs0mt6s9e3yLeG1D.jpg,2017-01-28,Kiseki: Sobito of That Day,False,7.9,8
84,False,/q4WTaCXTfWhJhbJHNSA372xPHZ7.jpg,[28],411311,ta,கடம்பன்,"The honey-extracting tribal folks of Kadambavanam, a village in the deep interiors of dense forests, enjoy their peaceful &amp; humble lives with the philosophical company of their forefathers. Presence of limestone underneath earns the village some interest from unethical vultures. With multiple soft evacuation plans failing against the tribal resistance, they resort to uglier ways putting the villagers’ lives into complete disarray. Can they withstand when payback time presents itself?",2.139,/4YNQr9In80aL8W3PtcjfPnrsRe4.jpg,2017-04-14,Kadamban,False,7.3,9
85,False,/afpXkimPVfVvE7KtMHOhLWc7JhB.jpg,"[18, 35, 53, 80]",411405,en,Small Crimes,"A disgraced former cop, fresh off a six-year prison sentence for attempted murder, returns home looking for redemption but winds up trapped in the mess he left behind.",10.422,/z7jmLmrs0pLlDU4GI6ItaJeqlET.jpg,2017-04-28,Small Crimes,False,5.3,231
86,False,,[18],411419,en,TIDE,"Set within the mundane melancholy of a seaside town, we follow Sam and Luna, a young lesbian couple, though the different stages of their relationship.",0.6,,2017-12-13,TIDE,False,10.0,1
87,False,/sAtoMqDVhNDQBc3QJL3RF6hlhGq.jpg,"[878, 18]",335984,en,Blade Runner 2049,"Thirty years after the events of the first film, a new blade runner, LAPD Officer K, unearths a long-buried secret that has the potential to plunge what's left of society into chaos. K's discovery leads him on a quest to find Rick Deckard, a former LAPD blade runner who has been missing for 30 years.",74.176,/gajva2L0rPYkEWjzgFlBXCAVBE5.jpg,2017-10-04,Blade Runner 2049,False,7.5,11302
88,False,/1n00NlOGRFZVs8coBxyZLm5l4EC.jpg,"[28, 12, 878]",335988,en,Transformers: The Last Knight,"Autobots and Decepticons are at war, with humans on the sidelines. Optimus Prime is gone. The key to saving our future lies buried in the secrets of the past, in the hidden history of Transformers on Earth.",178.4,/s5HQf2Gb3lIO2cRcFwNL9sn1o1o.jpg,2017-06-16,Transformers: The Last Knight,False,6.0,5236
89,False,/mIaR9Wno6FhBLCqoICe09PUFnYu.jpg,[18],336000,en,The Glass Castle,"A young girl is raised in a dysfunctional family constantly on the run from the FBI. Living in poverty, she comes of age guided by her drunkard, ingenious father who distracts her with magical stories to keep her mind off the family's dire state, and her selfish, nonconformist mother who has no intention of raising a family, along with her younger brother and sister, and her other older sister. Together, they fend for each other as they mature in an unorthodox journey that is their family life.",20.619,/d5fLQ9ZMa1jZ2mODCv5lOWJDugX.jpg,2017-08-11,The Glass Castle,False,7.2,658
90,False,,[],336131,en,The Game Done Changed,"Three brothers Mitch, San, and Dee along with childhood friend Carl are all looking for fortune, fame and an escape from the poverty stricken world they live in. The three brothers use cocaine as their vehicle of escape. Middle brother San has dreams of becoming a huge rapper. He shares this dream with his educated, completely legal friend Carl Finley who is San's manager. The dreams of all four come true but at a very expensive price. Watch relationships become destroyed, families jeopardized and integrity compromised as this tale unfolds.",1.4,/cXZfbV3giXHmcz3GGXIZmDAJLH5.jpg,2017-02-14,The Game Done Changed,False,0.0,0
91,False,/pJzMAt6hMuNwHjW0zvY6qv8p5iJ.jpg,"[28, 53]",402243,en,Blue Line,A woman and her best friend go on a crime spree to rob her husband and escape her marriage.,3.076,/r63jlCiQHnkPysJg7NgWAbyGb56.jpg,2017-07-03,The Assault,False,4.0,8
92,False,,"[18, 10749]",402244,si,ප්‍රේමය නම්,"After his wife leaves him, a man with a severe case of OCD who fears that his own urine is contaminating everything around him, admits himself to a mental hospital for treatment to overcome his fear and win his wife back.",0.6,/esCoPPFceQl8EYWYggco27webWw.jpg,2017-02-17,"Dirty, Yellow, Darkness",False,5.8,2
93,False,/t9QTd0V3rbv6W25QbHJuC6zbIo1.jpg,"[10751, 16, 10402, 12, 14]",335360,en,My Little Pony: The Movie,"A new dark force threatens Ponyville, and the Mane 6 – Twilight Sparkle, Applejack, Rainbow Dash, Pinkie Pie, Fluttershy and Rarity – embark on an unforgettable journey beyond Equestria where they meet new friends and exciting challenges on a quest to use the magic of friendship and save their home.",23.424,/8FAkwIBnd5eGlSJBrJfJVMWAbhI.jpg,2017-10-05,My Little Pony: The Movie,False,7.2,319
94,False,/fRkXAwG29Wujl28iu2U5weEOLYn.jpg,"[35, 14, 12, 10751]",410791,de,Bibi & Tina: Tohuwabohu total,"It's perfect pandemonium when Bibi and Tina meet a runaway boy with an attitude problem, who turns out to actually be a girl, named Adea. Adea‘s uncle is so narrow-minded and stubborn that even with all her magic spells, Bibi can't manage to get the two to reconcile. Meanwhile, Falkenstein Castle is being renovated, which is driving the Count to his wits' end. Especially since Alex is planning to hold a music festival at Falkenstein and is determined to go through with it over his father's objections. And if all that was not enough, Tina gets kidnapped. Despite the complete chaos, one thing is clear - in the end, real change comes from everybody working and pulling together, not by magic.",6.412,/eWAnBgjhONva8lSOcD8EPFzDxdR.jpg,2017-02-23,Bibi & Tina: Perfect Pandemonium,False,5.6,37
95,False,,[99],410803,en,"Women of '69, Unboxed","Intimate, personalized portrait of women of the 1960s through the eyes of one colorful class that graduated in 1969 - same year as Hillary Clinton - and recently turned 65, starting to explore the New Old Age. At a time when these Boomers' parents were asking less of themselves, many of these distinguished citizens are asking more, feeling a Third Wind. Where will it take them? Some are determined to keep making waves. The trigger for these revelations/reminiscences is the class's yearbook. Each photo was a collaboration with a sexy Turkish artist, is full of the 60s spirit of risk, rebelliousness, creativity. Indeed, this yearbook wasn't a book at all. The portraits came to each alumna loose leaf, in a box. Hence our metaphoric title: Unboxed! Written by Anonymous",0.602,/8YqPh7D2vo6KgcOP3Gn1mGgZCu3.jpg,2017-01-15,"Women of '69, Unboxed",False,0.0,0
